5734.0,"[array([ 4.409653, 50.820752]), array([ 4.366519, 50.832731]), array([ 4.3713 , 50.82825]), array([ 4.34465 , 50.813877]), array([ 4.351663, 50.819114]), array([ 4.348343, 50.826183]), array([ 4.34356, 50.8226 ]), array([ 4.315701, 50.824063]), array([ 4.311966, 50.821124]), array([ 4.348131, 50.852488]), array([ 4.355551, 50.855772]), array([ 4.364108, 50.867728]), array([ 4.387812, 50.895371]), array([ 4.386224, 50.875788]), array([ 4.378906, 50.863364]), array([ 4.385731, 50.845383]), array([ 4.396066, 50.842785]), array([ 4.398211, 50.845567]), array([ 4.415123, 50.850126]), array([ 4.409653, 50.820752])]"
5735.0,"[array([ 6.380461, 48.631801]), array([ 6.32, 48.47])]"
5737.0,"[array([ 7.290519, 43.694988]), array([ 7.199929, 43.692672]), array([ 7.276808, 43.700694])]"
5738.0,"[array([ 1.565081, 43.929462]), array([ 1.68, 44.47])]"
5742.0,"[array([ 1.78778, 48.32444]), array([ 1.334661, 48.072244])]"
5743.0,"[array([ 0.8875 , 48.43167]), array([ 0.69, 48.4 ]), array([ 0.670372, 48.356923]), array([ 0.77222, 48.42889]), array([ 0.974628, 48.277634]), array([ 0.74583, 48.34528]), array([ 0.56056, 48.37639]), array([ 0.54722, 48.52028]), array([ 0.69583, 48.67056]), array([ 0.92778, 48.73889]), array([ 0.7524, 48.5298])]"
5747.0,"[array([ 1.594324, 47.724779]), array([ 1.339218, 47.595751]), array([ 1.307702, 47.573802])]"
5748.0,"[array([ 1.830636, 47.857002]), array([ 1.90881 , 47.911874])]"
5759.0,"[array([ 1.82403 , 47.211335])]"
5771.0,"[array([-0.081878, 48.691644]), array([-3.000e-02,  4.875e+01]), array([-2.2367000e-02,  4.8743365e+01]), array([-1.1607000e-02,  4.8753044e+01])]"
5773.0,"[array([-3.3863000e-02,  4.8751778e+01]), array([-3.000e-02,  4.875e+01]), array([-1.1607000e-02,  4.8753044e+01]), array([-9.7350000e-03,  4.8752602e+01]), array([-0.081878, 48.691644]), array([-2.1397000e-02,  4.8745289e+01]), array([-1.9449000e-02,  4.8744849e+01]), array([-1.4960000e-02,  4.8744648e+01]), array([-8.152000e-03,  4.874736e+01]), array([-1.6034000e-02,  4.8736863e+01]), array([-2.4758000e-02,  4.8741673e+01]), array([-3.000e-02,  4.875e+01]), array([-0.123348, 48.717353]), array([-0.124646, 48.718089]), array([-2.2227000e-02,  4.8745893e+01]), array([-2.9121000e-02,  4.8749861e+01]), array([-2.8302000e-02,  4.8749595e+01])]"
5775.0,"[array([-0.081878, 48.691644]), array([-3.000e-02,  4.875e+01]), array([-2.9121000e-02,  4.8749861e+01]), array([-3.3863000e-02,  4.8751778e+01]), array([-2.8302000e-02,  4.8749595e+01]), array([-9.7350000e-03,  4.8752602e+01]), array([-1.1607000e-02,  4.8753044e+01]), array([-2.2227000e-02,  4.8745893e+01]), array([-2.1397000e-02,  4.8745289e+01]), array([-1.9449000e-02,  4.8744849e+01]), array([-1.4960000e-02,  4.8744648e+01]), array([-8.152000e-03,  4.874736e+01]), array([-1.6034000e-02,  4.8736863e+01]), array([-2.4758000e-02,  4.8741673e+01]), array([-3.000e-02,  4.875e+01]), array([-0.123348, 48.717353]), array([-0.124646, 48.718089])]"
5777.0,"[array([-0.081878, 48.691644])]"
5780.0,"[array([-3.000e-02,  4.875e+01]), array([-0.081878, 48.691644]), array([-3.000e-02,  4.875e+01]), array([-2.9121000e-02,  4.8749861e+01]), array([-2.8302000e-02,  4.8749595e+01]), array([-1.1607000e-02,  4.8753044e+01]), array([-1.9449000e-02,  4.8744849e+01]), array([-8.152000e-03,  4.874736e+01]), array([-2.4758000e-02,  4.8741673e+01]), array([-2.4229000e-02,  4.8742155e+01]), array([-1.6034000e-02,  4.8736863e+01])]"
5781.0,"[array([ 1.642629, 49.309361]), array([ 2.28222, 49.11528])]"
5782.0,"[array([ 2.88639, 43.95833]), array([ 2.98556, 44.06444])]"
5787.0,"[array([ 7.266161, 43.707712]), array([ 7.276808, 43.700694]), array([ 7.290519, 43.694988]), array([ 7.199929, 43.692672])]"
5789.0,"[array([-0.081878, 48.691644]), array([-3.000e-02,  4.875e+01]), array([-2.4758000e-02,  4.8741673e+01]), array([-2.2367000e-02,  4.8743365e+01]), array([-3.3863000e-02,  4.8751778e+01]), array([-1.1607000e-02,  4.8753044e+01]), array([-3.000e-02,  4.875e+01]), array([-0.123348, 48.717353]), array([-0.124646, 48.718089]), array([-0.211159, 48.640199]), array([-0.210138, 48.640439]), array([-0.090231, 48.645897])]"
5793.0,"[array([-0.848691, 49.012384]), array([-1.68, 48.11])]"
5795.0,"[array([ 0.7524, 48.5298]), array([ 0.69, 48.4 ]), array([ 0.670372, 48.356923]), array([ 0.82167, 48.32167]), array([ 0.7524, 48.5298]), array([ 0.862914, 48.383687]), array([ 0.77222, 48.42889]), array([ 1.16111, 48.48028])]"
5800.0,"[array([ 6.20306, 48.48778]), array([ 6.63917, 49.11611])]"
5805.0,"[array([ 3.5811165, 50.6898208]), array([ 4.346536, 50.856123])]"
5807.0,"[array([ 3.6008096, 50.5219497]), array([ 3.6044257, 50.5473522]), array([ 3.55, 50.55]), array([ 3.509247, 50.573686]), array([ 3.65   , 50.48333]), array([ 3.3972339, 50.5455642]), array([ 3.29, 50.53]), array([ 3.4898867, 50.6174225]), array([ 3.3949675, 50.5784944]), array([ 3.5547368, 50.506092 ]), array([ 3.5488221, 50.5826093]), array([ 3.3042457, 50.6348682])]"
5808.0,"[array([ 0.7524, 48.5298]), array([ 1.16111, 48.48028]), array([ 0.44694, 48.31833]), array([ 0.69, 48.4 ])]"
5809.0,"[array([ 0.7524, 48.5298]), array([ 0.69, 48.4 ]), array([ 0.670372, 48.356923]), array([ 0.805  , 48.36278]), array([ 0.74583, 48.34528]), array([ 0.56056, 48.37639]), array([ 0.69583, 48.67056])]"
5810.0,"[array([-0.74972, 46.92278]), array([ 0.31, 46.83])]"
5814.0,"[array([ 6.238935, 47.274834]), array([ 5.90722, 46.74722])]"
5816.0,"[array([ 2.412913, 48.552897]), array([ 2.674348, 48.268811]), array([ 2.612314, 48.244725]), array([ 2.600572, 48.285412])]"
5817.0,"[array([ 2.344948, 49.020715]), array([ 2.412913, 48.552897])]"
5819.0,"[array([ 2.79389, 44.45167]), array([ 2.72056, 44.47056])]"
5821.0,"[array([ 6.238935, 47.274834]), array([ 6.319806, 47.146212])]"
5822.0,"[array([ 6.319806, 47.146212]), array([ 6.238935, 47.274834])]"
5825.0,"[array([-0.081878, 48.691644]), array([-3.000e-02,  4.875e+01]), array([-2.9121000e-02,  4.8749861e+01]), array([-2.8302000e-02,  4.8749595e+01]), array([-1.1607000e-02,  4.8753044e+01]), array([-1.9449000e-02,  4.8744849e+01]), array([-2.4758000e-02,  4.8741673e+01]), array([-1.6034000e-02,  4.8736863e+01])]"
5840.0,"[array([ 0.306566, 46.551143]), array([ 0.133933, 46.44347 ])]"
5841.0,"[array([ 4.642196, 45.561758]), array([ 4.823389, 45.758923])]"
5845.0,"[array([ 6.11556, 48.87028]), array([ 6.209766, 48.67454 ])]"
5846.0,"[array([ 2.78   , 50.28917]), array([ 1.61389, 50.72556])]"
5847.0,"[array([ 4.37639, 49.34694]), array([ 4.40028, 49.30306]), array([ 4.2625 , 49.31194]), array([ 4.30472, 49.41111]), array([ 4.42444, 49.39917]), array([ 4.3825, 49.3975]), array([ 4.47028, 49.34778]), array([ 4.3225 , 49.35028]), array([ 4.35056, 49.44944]), array([ 4.41944, 49.42778]), array([ 4.36722, 49.29306])]"
5849.0,"[array([ 1.26167, 45.83444]), array([ 4.7725 , 45.87444])]"
5850.0,"[array([ 7.290519, 43.694988]), array([ 5.440027, 43.533071])]"
5852.0,"[array([ 4.717571, 45.666253]), array([ 4.84639, 45.79472])]"
5853.0,"[array([ 4.37639, 49.34694]), array([ 4.3825, 49.3975]), array([ 4.40028, 49.30306]), array([ 4.36722, 49.29306]), array([ 4.3225 , 49.35028]), array([ 4.47028, 49.34778]), array([ 4.35056, 49.44944]), array([ 4.2625 , 49.31194]), array([ 4.41944, 49.42778]), array([ 4.42444, 49.39917])]"
5859.0,"[array([ 0.7524, 48.5298]), array([ 0.44694, 48.31833]), array([ 0.670372, 48.356923]), array([ 0.7524, 48.5298]), array([ 0.862914, 48.383687]), array([ 0.8875 , 48.43167]), array([ 1.16111, 48.48028]), array([ 0.7524, 48.5298])]"
5860.0,"[array([ 0.56056, 48.37639]), array([ 0.54722, 48.52028]), array([ 0.8875 , 48.43167]), array([ 0.7524, 48.5298]), array([ 0.8875 , 48.43167]), array([ 0.670372, 48.356923]), array([ 0.654885, 48.372206]), array([ 0.7524, 48.5298])]"
5864.0,"[array([ 5.0081668, 50.5698925]), array([ 5.140831 , 50.6211607]), array([ 5.1617528, 50.6331923]), array([ 5.2597456, 50.5768703]), array([ 5.2138878, 50.5360052])]"
5865.0,"[array([ 1.153386, 45.844822]), array([ 1.170694, 45.922848])]"
5867.0,"[array([ 4.75417, 45.67389]), array([ 4.834385, 45.775574])]"
5870.0,"[array([ 2.33722, 50.21139]), array([ 2.34028, 50.15667])]"
5872.0,"[array([ 3.58, 50.68]), array([ 5.6127173, 50.5834418]), array([ 5.5619281, 50.4521611]), array([ 3.5811165, 50.6898208])]"
5874.0,"[array([ 0.957291, 49.641042]), array([ 1.1025 , 49.44306])]"
5877.0,"[array([ 4.9421883, 50.5827003]), array([ 5.0968079, 50.2926591]), array([ 4.8592196, 50.4638883])]"
5881.0,"[array([ 7.290519, 43.694988]), array([ 7.199929, 43.692672]), array([ 7.225756, 43.758729])]"
5883.0,"[array([-1.28361, 47.08694]), array([-1.24944, 47.07556]), array([-1.568374, 47.204768]), array([-1.589545, 47.199807]), array([-1.26694, 47.16167]), array([-1.5 , 47.18]), array([-1.55, 47.22]), array([-1.65111, 47.21139]), array([-1.546375, 47.157812]), array([-1.560891, 47.221858]), array([-1.569273, 47.229433]), array([-1.548867, 47.206065]), array([-1.05056, 46.68694])]"
5885.0,"[array([-1.575882, 47.210606]), array([ 2.29480075, 48.858787  ])]"
5886.0,"[array([-1.34028, 46.96139]), array([-1.05056, 46.68694]), array([-1.24972, 46.96556]), array([-1.00646 , 46.869487]), array([-1.31   , 46.97278]), array([-1.05056, 46.68694]), array([-1.013653, 46.871575]), array([-0.74028, 46.64944]), array([-1.01361, 46.87111]), array([-1.38528, 46.7375 ]), array([-1.024083, 46.874882]), array([-0.83722, 46.78222]), array([-1.06472, 46.94333]), array([-1.42778, 46.66972]), array([-0.92639, 46.79472]), array([-1.49361, 46.84389])]"
5893.0,"[array([ 3.056134, 50.619437]), array([ 3.020324 , 50.6329185])]"
5894.0,"[array([-1.05056, 46.68694])]"
5895.0,"[array([-1.569273, 47.229433]), array([-1.548867, 47.206065]), array([-1.568374, 47.204768]), array([-1.589545, 47.199807]), array([-1.65111, 47.21139]), array([-1.546375, 47.157812]), array([-1.05056, 46.68694]), array([-1.28361, 47.08694]), array([-1.24944, 47.07556]), array([-1.26694, 47.16167]), array([-1.5 , 47.18]), array([-1.55, 47.22]), array([-1.560891, 47.221858])]"
5896.0,"[array([-1.34028, 46.96139]), array([-1.31   , 46.97278]), array([-1.24972, 46.96556]), array([-1.06472, 46.94333]), array([-1.024083, 46.874882]), array([-1.01361, 46.87111]), array([-1.013653, 46.871575]), array([-1.00646 , 46.869487]), array([-1.05056, 46.68694]), array([-1.42778, 46.66972]), array([-1.38528, 46.7375 ]), array([-1.49361, 46.84389]), array([-0.92639, 46.79472]), array([-0.83722, 46.78222]), array([-0.74028, 46.64944]), array([-1.05056, 46.68694])]"
5897.0,"[array([-1.06472, 46.94333]), array([-1.024083, 46.874882]), array([-1.01361, 46.87111]), array([-1.05056, 46.68694]), array([-1.05056, 46.68694]), array([-1.34028, 46.96139]), array([-1.31   , 46.97278]), array([-1.24972, 46.96556])]"
5902.0,"[array([ 0.28528, 48.70056]), array([ 1.94556, 48.76278])]"
5907.0,"[array([-0.97, 45.91])]"
5909.0,"[array([ 4.932487, 50.455122])]"
5926.0,"[array([ 7.68917, 48.36028]), array([ 7.75222, 48.57333])]"
5930.0,"[array([ 7.445296, 48.125816])]"
5934.0,"[array([ 7.480882, 48.462435]), array([ 7.48944, 48.48694])]"
5935.0,"[array([ 7.47694, 48.87306]), array([ 7.37611, 48.92028]), array([ 7.64389, 48.95   ])]"
5938.0,"[array([ 5.559943, 46.675141]), array([ 4.87164 , 45.743723])]"
5944.0,"[array([ 0.54167, 43.31083]), array([ 0.59306, 43.49222])]"
5955.0,"[array([ 0.7524, 48.5298]), array([ 0.670372, 48.356923]), array([ 0.69, 48.4 ]), array([ 0.74583, 48.34528]), array([ 0.82167, 48.32167]), array([ 0.862914, 48.383687]), array([ 0.8875 , 48.43167]), array([ 1.01528, 48.47167]), array([ 1.16111, 48.48028]), array([ 1.48833, 48.44667]), array([ 0.8875 , 48.43167])]"
5958.0,"[array([ 1.58833, 50.10083]), array([ 1.37111, 50.06056]), array([ 1.625  , 50.21583]), array([ 1.7125 , 50.21583]), array([ 2.21778, 50.05639]), array([ 2.29778, 49.89194]), array([ 2.21778, 50.05639]), array([ 2.21778, 50.05639]), array([ 1.83528, 50.10528])]"
5962.0,"[array([ 1.93722, 49.16083]), array([ 2.22667, 49.02583])]"
5967.0,"[array([-1.45, 49.05]), array([-1.060347, 49.116269]), array([-0.9794, 49.0356]), array([-1.18889, 49.01417]), array([-1.2    , 49.06806]), array([-1.24056, 49.06528]), array([-1.28028, 49.06833])]"
5969.0,"[array([-1.45, 49.05]), array([-1.060347, 49.116269]), array([-0.9794, 49.0356]), array([-1.18889, 49.01417]), array([-1.2    , 49.06806]), array([-1.24056, 49.06528]), array([-1.28028, 49.06833])]"
5973.0,"[array([ 3.5811165, 50.6898208]), array([ 4.4160358, 50.8352336])]"
5974.0,"[array([ 3.58, 50.68]), array([ 5.6127173, 50.5834418]), array([ 5.5619281, 50.4521611]), array([ 3.5811165, 50.6898208])]"
5975.0,"[array([ 3.5811165, 50.6898208]), array([ 4.4160358, 50.8352336]), array([ 5.6127173, 50.5834418]), array([ 5.5619281, 50.4521611]), array([ 3.5811165, 50.6898208])]"
5976.0,"[array([ 5.2552627, 49.9803474]), array([ 5.5619281, 50.4521611]), array([ 5.6127173, 50.5834418]), array([ 4.4160358, 50.8352336]), array([ 3.5811165, 50.6898208])]"
5981.0,"[array([-0.043965, 43.190575]), array([ 0.078254, 43.232051])]"
5984.0,"[array([-0.69, 47.83]), array([-0.77, 48.07])]"
5988.0,"[array([ 1.168333, 49.019452]), array([ 1.41417, 49.06139]), array([ 1.462799, 49.095186]), array([ 1.44556, 49.09611]), array([ 1.18722, 48.97889]), array([ 0.72475 , 49.185437]), array([ 1.1525 , 49.02333]), array([ 0.92778, 48.73889])]"
5991.0,"[array([ 0.7524, 48.5298]), array([ 0.654885, 48.372206]), array([ 0.670372, 48.356923]), array([ 0.8875 , 48.43167]), array([ 0.82167, 48.32167]), array([ 0.56056, 48.37639]), array([ 0.54722, 48.52028]), array([ 0.7524, 48.5298])]"
5995.0,"[array([ 0.91694, 43.80917]), array([ 1.355  , 44.01722])]"
5996.0,"[array([ 0.91694, 43.80917]), array([ 1.44389, 43.43361])]"
5999.0,"[array([ 5.00139, 43.58139]), array([ 4.635752, 49.795378])]"
6000.0,"[array([ 1.705426, 50.23622 ]), array([ 2.285612, 48.834014])]"
6004.0,"[array([-1.68083, 48.11417]), array([-0.37056, 49.18222]), array([-1.09167, 49.11444])]"
6012.0,"[array([ 6.973121, 43.680653]), array([ 6.988417, 43.700949]), array([ 6.987909, 43.669132]), array([ 6.95528, 43.78333]), array([ 7.12222, 43.69639]), array([ 7.122636, 43.67244 ]), array([ 6.973908, 43.660394]), array([ 6.978909, 43.639708]), array([ 7.006394, 43.641892]), array([ 6.9375 , 43.54556]), array([ 6.94777 , 43.567574]), array([ 6.929253, 43.591269]), array([ 6.972712, 43.680968])]"
6015.0,"[array([ 2.44139, 43.20972]), array([ 2.75778, 43.20056]), array([ 3.00361, 43.18472])]"
6017.0,"[array([ 1.45056, 48.37861]), array([ 1.77361, 48.63389]), array([ 1.494033, 48.443567]), array([ 1.47639, 48.43167])]"
6018.0,"[array([ 3.013317, 45.571033]), array([ 3.08, 45.78])]"
6020.0,"[array([ 1.964833, 50.826094]), array([ 3.082803, 50.682086])]"
6021.0,"[array([ 4.066127, 49.236022]), array([ 2.288554, 48.882004])]"
6022.0,"[array([ 1.924354, 47.917976]), array([ 2.058072, 47.893362])]"
6024.0,"[array([-2.59056, 47.73139]), array([-2.76167, 47.655  ]), array([-3.17   , 47.67583]), array([-3.36639, 47.74583]), array([-2.83583, 47.88667])]"
6027.0,"[array([-1.575882, 47.210606]), array([ 1.834421, 50.112079])]"
6030.0,"[array([ 1.924354, 47.917976]), array([ 2.058072, 47.893362]), array([ 1.63167, 47.77833])]"
6035.0,"[array([ 0.868613, 44.263455]), array([ 0.61861, 44.20306]), array([ 0.64806, 44.23944]), array([ 0.70417, 44.40694]), array([ 0.62111, 44.44278]), array([ 0.81889, 44.38861]), array([ 0.94083, 44.49083])]"
6036.0,"[array([ 3.4482094, 50.566173 ]), array([ 3.38333, 50.6    ])]"
6037.0,"[array([ 0.957291, 49.641042]), array([-2.19028, 48.59722])]"
6041.0,"[array([ 1.700045, 47.89818 ]), array([ 0.33528, 46.58111])]"
6042.0,"[array([ 1.896328, 48.096271]), array([ 1.96   , 47.87722])]"
6053.0,"[array([ 4.50139, 49.71889]), array([ 4.85583, 49.7375 ]), array([ 4.71944, 49.76   ]), array([ 4.50139, 49.71889])]"
6055.0,"[array([-1.322736, 46.98918 ]), array([-1.55389, 47.21722])]"
6056.0,"[array([ 3.02417, 50.64944]), array([ 3.13   , 50.66861]), array([ 2.54   , 50.79861]), array([ 2.7775 , 50.70028]), array([ 2.73389, 50.7375 ]), array([ 3.14417, 50.62278])]"
6057.0,"[array([ 3.02417, 50.64944]), array([ 2.7775 , 50.70028]), array([ 2.73389, 50.7375 ]), array([ 2.54   , 50.79861]), array([ 3.13   , 50.66861]), array([ 3.14417, 50.62278])]"
6058.0,"[array([-1.88, 46.85]), array([-2.25, 47.02])]"
6062.0,"[array([-1.589252, 47.26242 ]), array([-1.604056, 47.246313]), array([-1.557821, 47.295685]), array([-1.514485, 47.248875])]"
6063.0,"[array([ 1.938426, 47.763126]), array([ 1.18333, 47.34306])]"
6069.0,"[array([ 2.11278, 48.18167]), array([ 2.33361, 48.06889])]"
6070.0,"[array([-0.650544, 47.793224]), array([-0.75099 , 48.072884]), array([-0.690107, 47.838085])]"
6077.0,"[array([ 2.425947, 49.344041]), array([ 2.506632, 49.311209]), array([ 2.6 , 49.31]), array([ 2.463503, 49.234441]), array([ 2.473386, 49.194431]), array([ 2.511766, 49.224026]), array([ 2.589797, 49.221045]), array([ 2.610393, 49.222428]), array([ 2.909781, 49.225034]), array([ 2.855305, 49.122621]), array([ 2.684614, 49.170604]), array([ 2.450741, 49.372779]), array([ 1.913914, 49.56213 ]), array([ 2.38244 , 49.375262]), array([ 2.414643, 49.377135])]"
6078.0,"[array([-0.94, 47.07]), array([-0.88, 47.06])]"
6079.0,"[array([ 2.164315, 48.751628]), array([ 2.283178, 48.765946])]"
6080.0,"[array([ 1.1025 , 49.44306]), array([ 0.10806, 49.49417])]"
6081.0,"[array([ 2.158155, 48.754501]), array([ 2.27806, 48.76528])]"
6083.0,"[array([-0.393148, 48.156815]), array([-0.615031, 48.297471]), array([-0.442153, 48.171751]), array([-0.77, 48.07])]"
6084.0,"[array([-0.442153, 48.171751]), array([-0.393148, 48.156815])]"
6090.0,"[array([ 3.90861, 43.56889]), array([ 3.82389, 43.57639]), array([ 3.884113, 43.595533])]"
6091.0,"[array([ 0.7524, 48.5298]), array([ 0.44694, 48.31833]), array([ 0.69, 48.4 ]), array([ 0.670372, 48.356923]), array([ 0.7524, 48.5298]), array([ 0.8875 , 48.43167]), array([ 1.07722, 48.49722]), array([ 1.16111, 48.48028]), array([ 0.77222, 48.42889]), array([ 0.09194, 48.42972])]"
6092.0,"[array([ 0.7524, 48.5298]), array([ 0.654885, 48.372206]), array([ 0.670372, 48.356923]), array([ 0.8875 , 48.43167]), array([ 0.56056, 48.37639]), array([ 0.7524, 48.5298]), array([ 0.82167, 48.32167]), array([ 0.7524, 48.5298]), array([ 0.69583, 48.67056])]"
6095.0,"[array([-1.01361, 46.87111]), array([-1.31   , 46.97278]), array([-1.05056, 46.68694]), array([-1.548867, 47.206065]), array([-1.50917, 46.93889]), array([-1.6 , 46.89]), array([-1.94556, 46.72111])]"
6108.0,"[array([ 3.065617, 50.681894]), array([ 2.341225, 50.597712]), array([ 2.970394, 50.639799]), array([ 3.126269, 50.615793]), array([ 2.64   , 50.52972])]"
6109.0,"[array([ 2.341225, 50.597712]), array([ 1.605735, 50.699393])]"
6110.0,"[array([ 2.341225, 50.597712]), array([ 3.47329, 50.38137])]"
6113.0,"[array([ 5.78306, 43.83333]), array([ 5.4825 , 43.59833])]"
6122.0,"[array([ 2.231727, 48.603413]), array([ 2.33222, 48.63778])]"
6126.0,"[array([-3.590614, 47.779458]), array([-3.918049, 47.871515])]"
6129.0,"[array([-0.687377, 47.831023]), array([-0.758851, 48.067928]), array([-0.784951, 48.079202]), array([-0.90444, 48.13833]), array([-0.992557, 48.00426 ])]"
6134.0,"[array([-0.906511, 47.977681])]"
6135.0,"[array([-0.992557, 48.00426 ]), array([-0.787568, 48.068079]), array([-0.76527, 48.06894]), array([-0.757545, 48.080877]), array([-0.738133, 48.059006]), array([-0.736024, 48.102538])]"
6136.0,"[array([-0.49, 47.44]), array([-0.399106, 47.504392])]"
6138.0,"[array([-0.753252, 49.329799]), array([-0.71247 , 49.277871]), array([-0.710384, 49.275201]), array([-0.704582, 49.277767]), array([-0.707189, 49.269431]), array([-0.693977, 49.270748]), array([-0.626667, 49.269049]), array([-0.678697, 49.263565]), array([-0.69716 , 49.273998]), array([-0.652201, 49.292839]), array([-0.647369, 49.293948]), array([-0.683289, 49.275731])]"
6140.0,"[array([ 1.00472, 49.64944]), array([ 0.37917, 49.7575 ])]"
6142.0,"[array([ 3.50056, 44.51833]), array([ 3.2    , 44.43611]), array([ 1.95389, 43.31806])]"
6143.0,"[array([ 4.0075 , 43.61639]), array([ 3.889055, 43.605549]), array([ 3.869252, 43.623477]), array([ 3.858448, 43.628082]), array([ 3.870754, 43.638355])]"
6144.0,"[array([ 2.75639, 42.63194]), array([ 2.52028, 42.36028]), array([ 2.880837, 42.699267])]"
6147.0,"[array([-54.046 ,   5.3422]), array([-52.27639,   4.905  ])]"
6148.0,"[array([-0.992557, 48.00426 ]), array([-0.687377, 47.831023]), array([-0.8025 , 47.92444])]"
6149.0,"[array([-0.992557, 48.00426 ]), array([-0.931621, 48.289946]), array([-0.992557, 48.00426 ]), array([-0.794964, 48.04919 ]), array([-0.763679, 48.08969 ])]"
6150.0,"[array([-0.768049, 48.073484]), array([-0.760551, 48.071571]), array([-0.992557, 48.00426 ]), array([-0.687377, 47.831023]), array([-0.992557, 48.00426 ]), array([-0.774911, 48.029129]), array([-0.738133, 48.059006]), array([-0.80919 , 48.063633])]"
6151.0,"[array([-52.326905,   4.940418]), array([-53.77694,   5.66722])]"
6154.0,"[array([-0.992557, 48.00426 ]), array([-0.774259, 48.067861])]"
6155.0,"[array([-0.992557, 48.00426 ]), array([-0.687377, 47.831023]), array([-0.758851, 48.067928]), array([-0.784951, 48.079202]), array([-0.90444, 48.13833])]"
6156.0,"[array([-0.992557, 48.00426 ]), array([-0.687377, 47.831023]), array([-0.758851, 48.067928]), array([-0.784951, 48.079202]), array([-0.90444, 48.13833])]"
6157.0,"[array([-0.644631, 44.745823]), array([-0.635069, 44.757766]), array([-0.567502, 44.831085])]"
6166.0,"[array([ 0.89, 49.66]), array([-0.37056, 49.18222]), array([-1.09167, 49.11444])]"
6167.0,"[array([-0.16, 48.01]), array([ 0.19694, 48.00417]), array([ 0.19694, 48.00417])]"
6168.0,"[array([ 3.41583, 49.28472]), array([ 3.06139, 49.36583])]"
6172.0,"[array([-0.47917, 49.13278]), array([-0.32639, 49.20361]), array([-0.32111, 49.17389])]"
6174.0,"[array([-0.442153, 48.171751]), array([4.60760e-02, 4.73972e+01])]"
6177.0,"[array([ 0.7524, 48.5298]), array([ 0.862914, 48.383687]), array([ 0.670372, 48.356923]), array([ 0.44694, 48.31833]), array([ 0.69, 48.4 ])]"
6178.0,"[array([ 0.69, 48.4 ]), array([ 0.55  , 48.4167]), array([ 0.7524, 48.5298])]"
6179.0,"[array([-0.54056, 45.75972]), array([-0.83167, 45.58333])]"
6184.0,"[array([-0.274685, 48.027906]), array([-0.270071, 48.004142])]"
6185.0,"[array([-0.270071, 48.004142]), array([-0.19083, 48.01778])]"
6188.0,"[array([ 1.38861, 43.41194]), array([ 1.435793, 43.622488])]"
6191.0,"[array([ 2.412913, 48.552897]), array([ 2.138539, 48.869592])]"
6192.0,"[array([ 4.717571, 45.666253]), array([ 4.855538, 45.756629])]"
6194.0,"[array([ 4.725922, 49.772401]), array([ 4.704087, 49.738108])]"
6195.0,"[array([ 4.725922, 49.772401]), array([ 4.62639, 49.88806])]"
6197.0,"[array([-0.761335, 47.94369 ]), array([-0.794964, 48.04919 ]), array([-0.734489, 48.049424]), array([-0.70139, 48.07417]), array([-0.763679, 48.08969 ]), array([-0.71806, 48.12278])]"
6198.0,"[array([ 0.77222, 48.42889]), array([ 0.56056, 48.37639]), array([ 0.54722, 48.52028]), array([ 0.7524, 48.5298]), array([ 0.54722, 48.52028]), array([ 0.8875 , 48.43167]), array([ 0.862914, 48.383687]), array([ 0.82167, 48.32167]), array([ 0.56056, 48.37639]), array([ 0.69, 48.4 ]), array([ 0.654885, 48.372206]), array([ 0.670372, 48.356923]), array([ 0.8875 , 48.43167]), array([ 0.7524, 48.5298])]"
6201.0,"[array([ 2.54917, 48.07222]), array([ 1.90417, 47.90222])]"
6210.0,"[array([19.6917, 46.9074]), array([19.04083, 47.49833])]"
6213.0,"[array([ 4.18278, 46.76333]), array([ 4.57611, 46.88833]), array([ 4.5725 , 46.86972])]"
6217.0,"[array([-3.1325 , 48.54528]), array([-3.03083, 48.51611]), array([-3.03083, 48.51611]), array([-3.15111, 48.5625 ]), array([-3.27   , 48.59694]), array([-3.30083, 48.62806]), array([-3.13611, 48.5875 ]), array([-2.99889, 48.53667]), array([-2.97111, 48.54222])]"
6218.0,"[array([-1.575882, 47.210606]), array([ 2.29480075, 48.858787  ])]"
6219.0,"[array([-4.16556, 48.21889]), array([-4.048017, 47.983416]), array([-4.048017, 47.983416]), array([-4.16556, 48.21889]), array([-1.734214, 48.081859]), array([-2.76167, 47.655  ])]"
6220.0,"[array([ 4.929158, 44.916149]), array([ 5.619238, 45.332114])]"
6229.0,"[array([ 1.78778, 48.32444]), array([ 1.334661, 48.072244])]"
6231.0,"[array([ 1.253329, 48.029683]), array([ 1.334661, 48.072244])]"
6232.0,"[array([ 4.29   , 49.64833]), array([ 4.74944, 49.73944]), array([ 4.728613, 49.778908]), array([ 4.720748, 49.756262]), array([ 4.74944, 49.73944]), array([ 4.838901, 49.727273]), array([ 4.838901, 49.727273])]"
6233.0,"[array([ 4.29   , 49.64833]), array([ 4.838901, 49.727273]), array([ 4.83083, 49.73472]), array([ 4.696858, 49.780074]), array([ 4.745, 49.815]), array([ 4.727724, 49.85127 ]), array([ 4.85128 , 49.868333]), array([ 4.61556, 49.78667]), array([ 4.61333, 49.81083]), array([ 4.335  , 49.65722])]"
6234.0,"[array([ 4.29   , 49.64833]), array([ 4.838901, 49.727273]), array([ 4.55583, 49.75444])]"
